client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
8f764f2b3305bae92f9c428039137a351afba355751afcd63190bd2af0e0ba5dd75dfae35ccbe813f93bf88aa02a0866f83b89e485b5cd49ff3917b7df2c2ea3	common_voice_en_39608072.mp3	e47c0731293812f40941cca99bfde9bb6e86bca2f2b0325adf3156b466090a32	The resistors are chosen to match the characteristic impedance of the sense lines.		2	0	twenties	male_masculine	Australian English		en	
8f764f2b3305bae92f9c428039137a351afba355751afcd63190bd2af0e0ba5dd75dfae35ccbe813f93bf88aa02a0866f83b89e485b5cd49ff3917b7df2c2ea3	common_voice_en_39608081.mp3	aca8b499af7df07d5951346cc904aa268f4abcf3aa2e7a2f7884a39c88caf9a5	Students will study economic and policy issues that affect small farm viability.		2	0	twenties	male_masculine	Australian English		en	
a1e2a0db15f5ab7edcafb94066a3cfb7c8e2db439aece70b74a1d5be362968d1a948630223e85b55c2e03ee93a665ffb326d5d99a38879e7900c92479d00954c	common_voice_en_39602671.mp3	e40bf45ac2a3b73684714d6ce4a2c2735406590aecd4ff5e2c965d3eed4ac9e4	The original design was created by Senitt Puppets, based in Carnarvon, Ontario.		4	0	fourties	male_masculine	United States English		en	
a1e2a0db15f5ab7edcafb94066a3cfb7c8e2db439aece70b74a1d5be362968d1a948630223e85b55c2e03ee93a665ffb326d5d99a38879e7900c92479d00954c	common_voice_en_39602675.mp3	e44a61bc68315d62228d2151dd38ff0a39dc5a05fa1c957a14dffc43ed3444b3	He was a member of the leftist tradition of Philippine historiography.		2	0	fourties	male_masculine	United States English		en	
ab497cf0a437d34c931a2ce5317933715544065ed5443f0637a33a42c1eb7305fba9c89120e6c23cdedc08a4e8b7ea3fe65b95a5277413db30aa7433a10b6316	common_voice_en_39911813.mp3	e76c84528f6302faf2dc852f2a5f951a1bcbea83465b0bdf732ffafd4f33e49f	Adelpha is split into several regions, which are separated by large water masses.		2	0	thirties	male_masculine	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab497cf0a437d34c931a2ce5317933715544065ed5443f0637a33a42c1eb7305fba9c89120e6c23cdedc08a4e8b7ea3fe65b95a5277413db30aa7433a10b6316	common_voice_en_39911834.mp3	e77dae7deb1cc171b414441e2fed9b14689f672768d933e27a98701c348535ff	He was laid to rest in Gedera.		2	0	thirties	male_masculine	Southern African (South Africa, Zimbabwe, Namibia)		en	
cdbadcd4be01e1379c1baaf70dd26cadd4c8fc5aae084c8c543077d6a94a43c22059f5f0bed14a5dca9b189a03ef2671535ff2942d219276482e9618ccf6e67e	common_voice_en_39827261.mp3	e6a53d8f29c54f29201bb33851d82d5fbca8843d66eb09252fa38c3ad0371c5f	Unlike typical villages, there are no shops or businesses.		2	0	twenties	male_masculine	England English		en	
cdbadcd4be01e1379c1baaf70dd26cadd4c8fc5aae084c8c543077d6a94a43c22059f5f0bed14a5dca9b189a03ef2671535ff2942d219276482e9618ccf6e67e	common_voice_en_39828605.mp3	e6c647a0256e183014af7a6d7988864e0c4a5372c462d6c4b209702370cadc71	However, Eric would sign with the Minnesota Wild that summer.		2	0	twenties	male_masculine	England English		en	
d76bc41b6e2b342e49f6567952402815013a66ae0978f66865782eb960627621d50520eb01f00a7f2e7cba833dd50665fca4dfc28dc8e4677c89abb38cd33760	common_voice_en_39899965.mp3	e7553b24ab40f8028f5cd5894c45daf191eb63fbfe272842e91db1fc35580c5a	I wonder who did!		2	0	twenties	male_masculine	England English		en	
d76bc41b6e2b342e49f6567952402815013a66ae0978f66865782eb960627621d50520eb01f00a7f2e7cba833dd50665fca4dfc28dc8e4677c89abb38cd33760	common_voice_en_39908937.mp3	e76cc5750987705583b86691cb44249174bdc974dd2c3ef9aded64807cd29682	Anthony is among the most awarded of Australian entertainers.		2	0	twenties	male_masculine	England English		en	
dad15ab19d8af8c8fbacbe2557f0e10a909f2c918ac9be51982d569114b7f93bf27e4a2b4986da25112598cc5ccbc36c30c9c4c7791cb1f2233a44bbcc26d35a	common_voice_en_39944672.mp3	e7bff97f54892d076e9ddf558da57477c0b03716545831c6c333db368ec9ef5c	Intermetallic compounds are hard and wear-resistant but brittle.		2	0	twenties	male_masculine	United States English		en	
dad15ab19d8af8c8fbacbe2557f0e10a909f2c918ac9be51982d569114b7f93bf27e4a2b4986da25112598cc5ccbc36c30c9c4c7791cb1f2233a44bbcc26d35a	common_voice_en_39944674.mp3	e7dbd856a8873b19f36b785c5692f13e7f95c6d70d3ecc69aa782e800f35b24c	Soon the community would be recognized on par with rest of the Indian diaspora.		2	0	twenties	male_masculine	United States English		en	
dbf437946e5065dd5fab5c7ef46380ad62fdb34d795e84ff01527349e8ed75f161896101318a19ef13d34906ec5153dc4ebd7170b6543ada4a90077a2da62d31	common_voice_en_39994268.mp3	e86a8c7fac1d731dc17090b74f42614a6b1907be11861d0ad141e28fb97fa610	Mangroves: photo gallery.		2	0	teens	male_masculine	United States English		en	
dbf437946e5065dd5fab5c7ef46380ad62fdb34d795e84ff01527349e8ed75f161896101318a19ef13d34906ec5153dc4ebd7170b6543ada4a90077a2da62d31	common_voice_en_39994297.mp3	e86bdd1829f5e790f559e25134126b1d9f48b6b44fc3f5b33b984d730183de71	In return, she taught him the 'Claw'.		2	0	teens	male_masculine	United States English		en	
e92c7c036c8f70b42e670238264bd93e380490d51933b19a97ad07ac96a292552be7f54c82691cc6bb58f75b904fbe7139aa01a046f2ea4591822796928fc25e	common_voice_en_39602533.mp3	aa68ae9f858736f5c7813f5d64badef2fe9092635178c6944fa09e4fb279939c	He is forbidden to drink milk for seven days.		2	0	fifties	male_masculine	Canadian English		en	
e92c7c036c8f70b42e670238264bd93e380490d51933b19a97ad07ac96a292552be7f54c82691cc6bb58f75b904fbe7139aa01a046f2ea4591822796928fc25e	common_voice_en_39602745.mp3	acfba8cedd6ba1ed5fba3a95ca273bad6a0dde90c841fcf9b5e8faa011aa006d	They asked us a bunch of questions and wrote down our answers.		2	0	fifties	male_masculine	Canadian English		en	
eab470af59c4a130df2127d65932955138e5096a1b0ab71102960444ed1ac1c3559e82aefc1a5ba9457648fdf68c3ae37a3e58f9fb3fb7da4bd7f40b6af40c0b	common_voice_en_39594152.mp3	e4167695e96cd9513425bfa9d064ed36db4376656987df9752f54600545d5856	It is hepatically metabolised to inactive compounds which are excreted in the urine.		2	0	fourties	male_masculine	United States English		en	
eab470af59c4a130df2127d65932955138e5096a1b0ab71102960444ed1ac1c3559e82aefc1a5ba9457648fdf68c3ae37a3e58f9fb3fb7da4bd7f40b6af40c0b	common_voice_en_39594154.mp3	a7910e09898d65133601b3ea12fec52229ab426b493d3c1c02f496b089c72d0e	I am trapped in this box.		2	0	fourties	male_masculine	United States English		en	
ee8a33c09e63d2d0469b61898648c6a36af6cd1c2de8bc7fcda7054af997368fe05fdc2ea3164ef924ef528b450fafc3d0200f8e4043b132aed302ef0fd42a1d	common_voice_en_40020384.mp3	e8a74cc1c03f1331159bd3157efd68b7da010780610fb3c58a47e65547f9f97f	It is still partly surrounded by the moat.		2	0	teens	male_masculine	India and South Asia (India, Pakistan, Sri Lanka),United States English		en	
ee8a33c09e63d2d0469b61898648c6a36af6cd1c2de8bc7fcda7054af997368fe05fdc2ea3164ef924ef528b450fafc3d0200f8e4043b132aed302ef0fd42a1d	common_voice_en_40020391.mp3	e89abb01312df5af7183f55859ceec5fc3907af342a59daf5e795b5e167d3913	He was born at Stirling, the son of a minister.		2	0	teens	male_masculine	India and South Asia (India, Pakistan, Sri Lanka),United States English		en	
ef03a4980562798731053f20c990bb1d000afbf5526e71db8a84199fce18709bcb9fedd661b6e4a25b44eb4f539b795d432230149831bbc95cf32d75315e0435	common_voice_en_39874322.mp3	e71cacb2c77495dbb543060ed60380e0cf3215e476a11a96921e4bae6880edf0	The main city on the river is Rostov on Don.		3	0	twenties	male_masculine	Southern African (South Africa, Zimbabwe, Namibia),United States English		en	
ef03a4980562798731053f20c990bb1d000afbf5526e71db8a84199fce18709bcb9fedd661b6e4a25b44eb4f539b795d432230149831bbc95cf32d75315e0435	common_voice_en_39874338.mp3	e72778e2f74f78e1a34c7ae001df256b838d697fd4a990f74973c544d0551f43	Thompson and Ronald Solomon.		3	0	twenties	male_masculine	Southern African (South Africa, Zimbabwe, Namibia),United States English		en	
f27dc5b34dc87c8036d53ccfe1cab82bfae458db565481f0dfa3b1a264c55893edf315eb7fd2ce23de38a7584d9cf48f053e647a11fd77ef5babcdaee9424e73	common_voice_en_39820937.mp3	e69b6f10f000990c9868a4839aa5dc6a17dd58eb1ae3c42f018ae0a05e5fbff1	"He wrote under the pen-name of ""Ornithognomon"" and ""Old Log""."		2	0	twenties	male_masculine	United States English		en	
f27dc5b34dc87c8036d53ccfe1cab82bfae458db565481f0dfa3b1a264c55893edf315eb7fd2ce23de38a7584d9cf48f053e647a11fd77ef5babcdaee9424e73	common_voice_en_39820939.mp3	e676817433d1f6a924e30e91039748e6596310c6c8ece69b588092038e717c63	Many different routes have been travelled through the years.		2	0	twenties	male_masculine	United States English		en	
f86f4cd4bb15a8c7d27dbc0809d208cbcb5ee038a9187b86e3d50b1827870bc623784fd59036b505a959bc6a06d47b42d6b682c9a54ba53f8a6c302164b3ae00	common_voice_en_39623404.mp3	e4a9990c4dbd875531837ec30bba9521a62de9ab9f6f2dddfebbe6fe702d15fc	It does not include the Team Dance or Marathon scores.		2	0	twenties	male_masculine	United States English		en	
f86f4cd4bb15a8c7d27dbc0809d208cbcb5ee038a9187b86e3d50b1827870bc623784fd59036b505a959bc6a06d47b42d6b682c9a54ba53f8a6c302164b3ae00	common_voice_en_39623419.mp3	e4a491fa329ab9c45d81e7ad216b3d2389389dcbc9350db8eb7c2010854d118d	The fee has not been lowered, instead slightly increased.		4	0	twenties	male_masculine	United States English		en	
0217f2a628372d3a3485809bf54a5e548de8dc94e26d270bb5ce0d75f2126318aa8e7e56a45fe67776a856a53bf1a4d2f5ca029207c108d43a7d6157eb21b185	common_voice_en_39957144.mp3	e7daa73b3bfc3c410905752cc5972364b859c80944595692444e981c9bfc0a43	Smallwood did not know about the song until the single was released.		2	0	twenties	female_feminine	Canadian English		en	
0217f2a628372d3a3485809bf54a5e548de8dc94e26d270bb5ce0d75f2126318aa8e7e56a45fe67776a856a53bf1a4d2f5ca029207c108d43a7d6157eb21b185	common_voice_en_39957147.mp3	e7f353cb112bd1e84b332e692adebf246ba00bcee776d02af9121e1ee4b577f0	There are many digital stamping companies today.		2	0	twenties	female_feminine	Canadian English		en	
0217f2a628372d3a3485809bf54a5e548de8dc94e26d270bb5ce0d75f2126318aa8e7e56a45fe67776a856a53bf1a4d2f5ca029207c108d43a7d6157eb21b185	common_voice_en_39957152.mp3	e7f0697e5bb4c047feb91b341af0d261f8d738e4aa5b8403a65a870c3e3af1e8	"The song can be heard on Osbourne's ""Prince of Darkness"" box set."		2	0	twenties	female_feminine	Canadian English		en	
038a71df6a1fa710b507512ef5ded34aee4461642bda1d727f87f1493b14b03e53b6f9b68acef20e1cdf20c59d4443ae7e58a0bf8837cebf226e21b7849dce21	common_voice_en_39753750.mp3	e5c3a03c56c85ea3461a353817e224f30ddfd77cc674b42ad8564358cd52ce89	The interior shot of the long room is the palace's library.		2	0	thirties	male_masculine	England English		en	
038a71df6a1fa710b507512ef5ded34aee4461642bda1d727f87f1493b14b03e53b6f9b68acef20e1cdf20c59d4443ae7e58a0bf8837cebf226e21b7849dce21	common_voice_en_39753788.mp3	e5f31d07032b20dfdf518792c7c5661597a50207ab043a59ec13763065bbf9d8	It is classed as a Furth by the Scottish Mountaineering Club.		6	0	thirties	male_masculine	England English		en	
038a71df6a1fa710b507512ef5ded34aee4461642bda1d727f87f1493b14b03e53b6f9b68acef20e1cdf20c59d4443ae7e58a0bf8837cebf226e21b7849dce21	common_voice_en_39753791.mp3	e5f42be1663088a2b0e85989e237be5ae054c00ddc2cac9b647d3159face42fe	The film received positive acclaim from critics and won several awards.		2	0	thirties	male_masculine	England English		en	
0debffd64018e6ec9b8706b996df4fdd7470774170f9d8da46600ad86d68f9e09a2f09d0dbfee4027ff7241c89ba1a3136cdfff40ad9c92f002c943a6f6e1a61	common_voice_en_39832893.mp3	e6ad701178324e2e53c9da08eadf21b9afc15675593fbd78f212a01244c01dc6	Reject nonsense, inside jokes or anything submitted in capital letters.		2	0	twenties	female_feminine	United States English		en	
0debffd64018e6ec9b8706b996df4fdd7470774170f9d8da46600ad86d68f9e09a2f09d0dbfee4027ff7241c89ba1a3136cdfff40ad9c92f002c943a6f6e1a61	common_voice_en_39832894.mp3	e6be7ecfbce5bef31818611aad9ebe1be1cd4c300a26dfa9a23ee900ae01f78d	He was buried in that basilica.		2	0	twenties	female_feminine	United States English		en	
0debffd64018e6ec9b8706b996df4fdd7470774170f9d8da46600ad86d68f9e09a2f09d0dbfee4027ff7241c89ba1a3136cdfff40ad9c92f002c943a6f6e1a61	common_voice_en_39832904.mp3	e6b4612261670eff35347971cdec97439e0022a5795671d50ad665df0098ed50	The Cardiff postal address is listed on the website.		2	0	twenties	female_feminine	United States English		en	
18e587853b9ff55ca835068803c98732e487998512c8690944f67d561aa87b31b0a12634b0b47cd8ac2b08770968b519a8ed9d5313e21f6d1f69c286dada1c52	common_voice_en_39598769.mp3	e44392e1ee52634d8d85236c72da40e39fabf9cccb7f516dfb73d6563f914421	After having released the first album, Fasano and Poley left the band.		2	0	fifties	female_feminine	England English,femalepublic school accent, quiet and under articualted finals		en	
1f037ca9f892fc558202b7a457d2f4f5306ac4a2e2ebbae903899cefa85ae47d9f2e6464e4878cb21eb84c300f73b23eec092d46fe74d39758c846f628c3f8d7	common_voice_en_39718813.mp3	e563b94ac1f39b62efe4717eca53c94457c1c56ce121f0ce64c27f967a4692b9	Musician and activist Josephine Leavell Allensworth was born in Trenton.		2	0	seventies	male_masculine	United States English		en	
1f037ca9f892fc558202b7a457d2f4f5306ac4a2e2ebbae903899cefa85ae47d9f2e6464e4878cb21eb84c300f73b23eec092d46fe74d39758c846f628c3f8d7	common_voice_en_39718829.mp3	e58ce3d2d81ac99ddf80f437307e6e23e31dbd32af5a13111ef2366da61d9602	However, Josephus does not mention any involvement of Blastus.		2	0	seventies	male_masculine	United States English		en	
1f037ca9f892fc558202b7a457d2f4f5306ac4a2e2ebbae903899cefa85ae47d9f2e6464e4878cb21eb84c300f73b23eec092d46fe74d39758c846f628c3f8d7	common_voice_en_39718831.mp3	e5900c850f96545196c145c27f7e8f8494baa491e2cddf953cd097e5922754c1	Murphy suggested that a combined city be named Joplin.		2	0	seventies	male_masculine	United States English		en	
221d90dc322e8d13e3d2550104f47cc38580df0240c3bf531873ae01c3b0db18ffc75131879102a22c2473ece1662b4abd0385145fd470db76407d0ebe3c1ce9	common_voice_en_39684183.mp3	e533bb68e72ddb803347dd7273ed2b142b89a41da9424bb5736397eb59c6816a	This was another social policy reform that Macklin spearheaded during her time as Minister.		2	0	thirties	male_masculine	United States English		en	
221d90dc322e8d13e3d2550104f47cc38580df0240c3bf531873ae01c3b0db18ffc75131879102a22c2473ece1662b4abd0385145fd470db76407d0ebe3c1ce9	common_voice_en_39684187.mp3	e543d4cb7b1f80477ee99b53d947004eee4258a3e36362b331eb3f145dbcd6bc	Nevertheless, it still remains an essential part of Montreal's regional transport system.		2	0	thirties	male_masculine	United States English		en	
221d90dc322e8d13e3d2550104f47cc38580df0240c3bf531873ae01c3b0db18ffc75131879102a22c2473ece1662b4abd0385145fd470db76407d0ebe3c1ce9	common_voice_en_39684202.mp3	e5444788e3594eb5a5e98a265e2e5e081828aaea006b5e78f2182a3aec670c77	Oxenford was born in Camberwell, London.		4	0	thirties	male_masculine	United States English		en	
3051c32f556e12037d69b158e86cdac81c386b6a8da238b145ee28711bb878c28d2ccf94fab75c64c2e67ac1bc4708b92e52453b30f5795ad0bed45047e3a2ed	common_voice_en_39794233.mp3	e64a161352396eaf3b5710ab7bdcf376536568c87ee6e9ae4b3ba9d29414372e	He wrote books on the Jack Benny Show and comedy writing.		3	0	teens	female_feminine	United States English,Foreign accent		en	
3051c32f556e12037d69b158e86cdac81c386b6a8da238b145ee28711bb878c28d2ccf94fab75c64c2e67ac1bc4708b92e52453b30f5795ad0bed45047e3a2ed	common_voice_en_39794234.mp3	e65b3ed9fcde37f8a9615982d166288d6abc18f05931c0ad4cdc81e8b6189926	"He is often a topic of discussion in the leading Swedish tabloid ""Aftonbladet""."		3	0	teens	female_feminine	United States English,Foreign accent		en	
3051c32f556e12037d69b158e86cdac81c386b6a8da238b145ee28711bb878c28d2ccf94fab75c64c2e67ac1bc4708b92e52453b30f5795ad0bed45047e3a2ed	common_voice_en_39794238.mp3	e643fd11505d2faeee7a7ac15edeae1c72154190198d7c5436351a1429d50457	He is only featured as a background character.		3	0	teens	female_feminine	United States English,Foreign accent		en	
3b28b4a0627644eae513ff2535d755c6379694405622fee126fb774de7a44cbb2a3efde178d809b46df94384d3de0751443ad93e9c154e002005259591ac4cb5	common_voice_en_39590158.mp3	e3cdab659f1a42c08c0221dcee2adc8f5eceaab5ae37269cf9d20beb00eb4cb5	The splenius capitis muscle is a prime mover for head extension.		3	0	fifties	male_masculine	United States English,Floridian		en	
3b28b4a0627644eae513ff2535d755c6379694405622fee126fb774de7a44cbb2a3efde178d809b46df94384d3de0751443ad93e9c154e002005259591ac4cb5	common_voice_en_39590160.mp3	e3c8ffce95da555a1fb4b74ddc77cc09a2e51fa887161dfc2013557d7fde027e	Principally, she was venerated in Ialysos, which was named after her.		3	0	fifties	male_masculine	United States English,Floridian		en	
3b28b4a0627644eae513ff2535d755c6379694405622fee126fb774de7a44cbb2a3efde178d809b46df94384d3de0751443ad93e9c154e002005259591ac4cb5	common_voice_en_39590161.mp3	e3f26bb533ee45e3b5e456ac73c1015da8adeb28395f7ffe5e5d2afb62690443	As characters gain experience points their mutant superpowers and unique abilities can be upgraded.		3	0	fifties	male_masculine	United States English,Floridian		en	
5eb140121b70b7ce201ed129505ec41051dcdd8d6d413c10a4e3ef8b8b5844982a3569d933d22bcf541506822cd43d992757e94266ff17fbcd38e90174b56e16	common_voice_en_39999823.mp3	e87fe0f92abfe8e3a390be962845104523e7826c9d5a45eb30abb4c780adbfcf	All series are edited for content and include Literary Arabic subtitles.		2	0	teens	female_feminine	Irish English		en	
5eb140121b70b7ce201ed129505ec41051dcdd8d6d413c10a4e3ef8b8b5844982a3569d933d22bcf541506822cd43d992757e94266ff17fbcd38e90174b56e16	common_voice_en_39999866.mp3	e8879806b90edc1abfca6e84cd15ecccc832a6bce26a953e900e4cd4e4c44f6c	"This attitude is also known simply as ""welfarism""."		2	0	teens	female_feminine	Irish English		en	
5eb140121b70b7ce201ed129505ec41051dcdd8d6d413c10a4e3ef8b8b5844982a3569d933d22bcf541506822cd43d992757e94266ff17fbcd38e90174b56e16	common_voice_en_39999904.mp3	e86ac0100a2ea332c1b2260745ddde240f89b8188cfd59dc9a3d04610cd41f7c	He won a Stanley Cup with the Red Wings that season.		2	0	teens	female_feminine	Irish English		en	
6a05b8d8067f8e0dfcc38f4c4c223b527c92b8f5fea782a6e01eeba85c11ef079d11dcb731e42048e8f7ccb5d28c1864bd626ddeb248333aea3c4b8462c4f4d2	common_voice_en_39907491.mp3	e74b6209a0a1790d3e8d68ab1de14bd1015f8177e7a1d0a9fce71bfd239e8132	The hotel is linked to the Dome.		3	0	twenties	male_masculine	United States English,England English		en	
6a05b8d8067f8e0dfcc38f4c4c223b527c92b8f5fea782a6e01eeba85c11ef079d11dcb731e42048e8f7ccb5d28c1864bd626ddeb248333aea3c4b8462c4f4d2	common_voice_en_39907493.mp3	e7691adc26736de0a6db025219ee65724382ec41fe13106b3d0adf99b5e913a9	York has two parochial schools.		3	0	twenties	male_masculine	United States English,England English		en	
6a05b8d8067f8e0dfcc38f4c4c223b527c92b8f5fea782a6e01eeba85c11ef079d11dcb731e42048e8f7ccb5d28c1864bd626ddeb248333aea3c4b8462c4f4d2	common_voice_en_39907510.mp3	e76c5784f10ffce8b69106344a78da5220fb7dd749d25ad03766808bebd07049	Soon after, her modelling offers increased tenfold.		3	0	twenties	male_masculine	United States English,England English		en	
6bcba9d911ce6949b406e4c57efee657878625fa3b17ce7d98a51ea21f2e2771c408f01a0f5694d7aa50bf6ec8ad54905386f36a22ec7850e07455d718c2b082	common_voice_en_39958133.mp3	e7fdcf7a8c459e671379ab44e98f5c828bee51d68c2b88b242b0d6008681309f	It is resistant to termites and wood-rotting fungi.		2	0	fourties	male_masculine	England English		en	
6bcba9d911ce6949b406e4c57efee657878625fa3b17ce7d98a51ea21f2e2771c408f01a0f5694d7aa50bf6ec8ad54905386f36a22ec7850e07455d718c2b082	common_voice_en_39958136.mp3	e7d99c438404ff0da1cdba4dbe1d7fcfe37fa9cd999337df964e68d3e2847e7e	Swinson was formerly a junior Equalities Minister.		2	0	fourties	male_masculine	England English		en	
6bcba9d911ce6949b406e4c57efee657878625fa3b17ce7d98a51ea21f2e2771c408f01a0f5694d7aa50bf6ec8ad54905386f36a22ec7850e07455d718c2b082	common_voice_en_39958137.mp3	d054b7f78bee6010d1ae904be60fefe0109c8fb29f67b824b434260b5920da05	Surprisingly, a few of them did actually show up.		2	0	fourties	male_masculine	England English		en	
7402559c59748f3e072d2b2a33420776a09e0516aeba6a16df7c96b47f9fdbb4b2bdc1ef8fd55e25f48f5e98773e585e8ea10b1c3d64a8309b01dd3a9941d216	common_voice_en_39592995.mp3	a7e5bc0baf50eccf7938dac7608e811d540b2a2af529a9e157ab4ec9ca298d6f	The girl on the right has a demure expression.		3	0	twenties	male_masculine	Germany English,France English		en	
7402559c59748f3e072d2b2a33420776a09e0516aeba6a16df7c96b47f9fdbb4b2bdc1ef8fd55e25f48f5e98773e585e8ea10b1c3d64a8309b01dd3a9941d216	common_voice_en_39592996.mp3	e4131cd996c52f01cd475f4f9daa8a98ef00c7bec83fc6c54c5c9e40eb8ffbc9	Her younger sister Lea Vivier is also an actress.		3	0	twenties	male_masculine	Germany English,France English		en	
7402559c59748f3e072d2b2a33420776a09e0516aeba6a16df7c96b47f9fdbb4b2bdc1ef8fd55e25f48f5e98773e585e8ea10b1c3d64a8309b01dd3a9941d216	common_voice_en_39593003.mp3	e415c78b37a8291080dbdf182eec6cca91683f09300809d5a351f8bd8e0d0040	He then decided that This could be bigger than the Ninja Turtles.		6	0	twenties	male_masculine	Germany English,France English		en	
7c7f28dcfef177ee68cde824933579be1ad40b555b0e317d526c18d4195dc9674ccd609896593c82aa4a969a87c0a82a293d5ae0986edeea7ee891c8b19e5a5d	common_voice_en_39744110.mp3	e5d6363d2dceb374bcdd9b9b8d7167c43535a260dd1a93de6d379738bd6e9866	He also discussed the ingredients necessary for the usage of appreciative intervention.		2	0	twenties	female_feminine	England English		en	
7c7f28dcfef177ee68cde824933579be1ad40b555b0e317d526c18d4195dc9674ccd609896593c82aa4a969a87c0a82a293d5ae0986edeea7ee891c8b19e5a5d	common_voice_en_39744113.mp3	e5d0d439abc69a9a56764235b3536ed227ca0b6ff9867400b0288373fd6452b7	She had performed at various music conferences too.		2	0	twenties	female_feminine	England English		en	
7c7f28dcfef177ee68cde824933579be1ad40b555b0e317d526c18d4195dc9674ccd609896593c82aa4a969a87c0a82a293d5ae0986edeea7ee891c8b19e5a5d	common_voice_en_39744115.mp3	e5de7c8a8954c27c5608fb627f46819538074b324906e3f9b66d9383a4a9c68f	The junior tees at Westchester Country Club are named after her.		4	0	twenties	female_feminine	England English		en	
7f04ff81b9921dd0355186fd8e636c1dd0007dbeea605fa56d2b45693ac2d9f4545217350d32c61c0ca7d0dc0cd062d2053094c024fd34b85aa17ec85aa781a3	common_voice_en_39938608.mp3	e7c37ab9e707f343d0ea58cc51efa3d17e30cb1c68d97cfffa329e50eabdd0c2	Previous summits have been sponsored by fossil fuel companies.		2	0	fifties	male_masculine	United States English		en	
7f04ff81b9921dd0355186fd8e636c1dd0007dbeea605fa56d2b45693ac2d9f4545217350d32c61c0ca7d0dc0cd062d2053094c024fd34b85aa17ec85aa781a3	common_voice_en_39938614.mp3	e7c1d7babe1715a9e739d13c83eea006f15931ed90da79080a2e2a3d2fc58015	They have developed on volcanic material.		2	0	fifties	male_masculine	United States English		en	
7f04ff81b9921dd0355186fd8e636c1dd0007dbeea605fa56d2b45693ac2d9f4545217350d32c61c0ca7d0dc0cd062d2053094c024fd34b85aa17ec85aa781a3	common_voice_en_39938623.mp3	e7be450ea701fb072ee1d3a4d36077a862cde298fbd806e4ba24ba54dab74d6d	The station has a wooden mezzanine under the tracks.		2	0	fifties	male_masculine	United States English		en	
979c60d9a6560a90a75aad7f90bb9801703c56c4ca1a84722f492f5908d46e291669248f75ad6060eec84101a6ac0ae3b08dc7e4b3b78a2c094fcc32c106a270	common_voice_en_39644744.mp3	e4f5b0bf640510216f301f5e9db15304e27d9230c37bf1e41a2b5a04c5fa3287	His mother claims it was gifted to him by his grandmother.		2	0	thirties	male_masculine	European accent		en	
979c60d9a6560a90a75aad7f90bb9801703c56c4ca1a84722f492f5908d46e291669248f75ad6060eec84101a6ac0ae3b08dc7e4b3b78a2c094fcc32c106a270	common_voice_en_39644760.mp3	e4ee1722474faa61bf0d670a0162ef92fb28cd798911b75bf4171cdd7c69cce4	Benny looked to the sky for the symbols he included in his design.		2	0	thirties	male_masculine	European accent		en	
979c60d9a6560a90a75aad7f90bb9801703c56c4ca1a84722f492f5908d46e291669248f75ad6060eec84101a6ac0ae3b08dc7e4b3b78a2c094fcc32c106a270	common_voice_en_39644795.mp3	e4c91c8893f5312d98f9c8d62a3a5e08754527c05f11a8e63d5381af6981efd4	The opening theme music came to Frizzell in a dream.		2	0	thirties	male_masculine	European accent		en	
ac14b3bc99fbcadf3ca7cfb0902af74514cb0a7d79e19b2bab82e337b5355e186df9d7e630aefc5e81e43cd2a748fd4c27a9b986562244f6d504dcad2d657fb3	common_voice_en_39817358.mp3	e69974a6be66d57ef81b2e0b90f610ad71b446f55de35c39a6a1bebe6a24e3a0	He was the only Australian and the only Architect in the group.		2	0	thirties	female_feminine	England English		en	
cae0baf6ec33ca038a3732ed01542749f6ec147c0415c7b281cee0a622dd1cf53103acf294f403e92cc32b149903ba8b0fe4e0f0dc9d92631c1f9d529638301b	common_voice_en_39607438.mp3	e47bd174941fb9077ed90e3ecb461a31b771497cb50fbbe91f6f1e28ac1cfc07	The derivative of this scalar is a vector that characterizes the wave, the four-wavevector.		2	0	fifties	male_masculine	Australian English		en	
cae0baf6ec33ca038a3732ed01542749f6ec147c0415c7b281cee0a622dd1cf53103acf294f403e92cc32b149903ba8b0fe4e0f0dc9d92631c1f9d529638301b	common_voice_en_39608126.mp3	e4702f431678123b1d22f3cb6b2a814dbb908824a7f24bbbe789a7435de1e025	They had steel barrels and aluminium alloy heads.		2	0	fifties	male_masculine	Australian English		en	
cae0baf6ec33ca038a3732ed01542749f6ec147c0415c7b281cee0a622dd1cf53103acf294f403e92cc32b149903ba8b0fe4e0f0dc9d92631c1f9d529638301b	common_voice_en_39624091.mp3	e4860da4f02dfb10a76febebabdfd1fac0a2ed61b1f1037dfd72e8ce109314f2	Carter was a registered Republican, who described her political views as libertarian.		2	0	fifties	male_masculine	Australian English		en	
d0b1c9a595b858eb02ab7147aee578d273f0df7a7dafce6843bd87bd0a5e9304a85e9d19bce986a50051af812d3025be01a5f127cbd861897fffe4324a3db826	common_voice_en_39747372.mp3	e5d9534cc884a9cf92c16195d35592bc0f79d158b2b90895a0b19a8ae45f186e	The man was Albert Einstein.		2	0	teens	male_masculine	Welsh English		en	
